Entry_ID,State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
727568,,28/07/2021,,,,,,,,,,,,,,,,,
727569,,28/07/2021,,,,,,,,,,,,,,,,,
727570,,28/07/2021,,,,,,,,,,,,,,,,,
727571,,28/07/2021,,,,,,,,,,,,,,,,,
727572,,28/07/2021,,,,,,,,,,,,,,,,,
727573,,28/07/2021,,,,,,,,,,,,,,,,,
727574,,28/07/2021,,,,,,,,,,,,,,,,,
727575,,28/07/2021,,,,,,,,,,,,,,,,,
727576,,28/07/2021,,,,,,,,,,,,,,,,,
727577,,28/07/2021,,,,,,,,,,,,,,,,,
727578,,28/07/2021,,,,,,,,,,,,,,,,,
727579,,28/07/2021,,,,,,,,,,,,,,,,,
727580,,28/07/2021,,,,,,,,,,,,,,,,,
727581,,28/07/2021,,,,,,,,,,,,,,,,,
727582,,28/07/2021,,,,,,,,,,,,,,,,,
727583,,28/07/2021,,,,,,,,,,,,,,,,,
727584,,28/07/2021,,,,,,,,,,,,,,,,,
727585,,28/07/2021,,,,,,,,,,,,,,,,,
727586,,28/07/2021,,,,,,,,,,,,,,,,,
727587,,28/07/2021,,,,,,,,,,,,,,,,,
727588,,28/07/2021,,,,,,,,,,,,,,,,,
727589,,28/07/2021,,,,,,,,,,,,,,,,,
727590,,28/07/2021,,,,,,,,,,,,,,,,,
727591,,28/07/2021,,,,,,,,,,,,,,,,,
727592,,28/07/2021,,,,,,,,,,,,,,,,,
727593,,28/07/2021,,,,,,,,,,,,,,,,,
727594,,28/07/2021,,,,,,,,,,,,,,,,,
727595,,28/07/2021,,,,,,,,,,,,,,,,,
727596,,28/07/2021,,,,,,,,,,,,,,,,,
727597,,28/07/2021,,,,,,,,,,,,,,,,,
727598,,28/07/2021,,,,,,,,,,,,,,,,,
727599,,28/07/2021,,,,,,,,,,,,,,,,,
727600,,28/07/2021,,,,,,,,,,,,,,,,,
727601,,28/07/2021,,,,,,,,,,,,,,,,,
727602,,28/07/2021,,,,,,,,,,,,,,,,,
727603,,28/07/2021,,,,,,,,,,,,,,,,,
727604,,28/07/2021,,,,,,,,,,,,,,,,,
727605,,28/07/2021,,,,,,,,,,,,,,,,,
727606,,28/07/2021,,,,,,,,,,,,,,,,,
727607,,28/07/2021,,,,,,,,,,,,,,,,,
727608,,28/07/2021,,,,,,,,,,,,,,,,,
727609,,28/07/2021,,,,,,,,,,,,,,,,,
727610,,28/07/2021,,,,,,,,,,,,,,,,,
727611,,28/07/2021,,,,,,,,,,,,,,,,,
727612,,28/07/2021,,,,,,,,,,,,,,,,,
727613,,28/07/2021,,,,,,,,,,,,,,,,,
727614,,28/07/2021,,,,,,,,,,,,,,,,,
727615,,28/07/2021,,,,,,,,,,,,,,,,,
727616,,28/07/2021,,,,,,,,,,,,,,,,,
727617,,28/07/2021,,,,,,,,,,,,,,,,,
727618,,28/07/2021,,,,,,,,,,,,,,,,,
727619,,28/07/2021,,,,,,,,,,,,,,,,,
727620,,28/07/2021,,,,,,,,,,,,,,,,,
727621,,28/07/2021,,,,,,,,,,,,,,,,,
727622,,28/07/2021,,,,,,,,,,,,,,,,,
727623,,28/07/2021,,,,,,,,,,,,,,,,,
727624,,28/07/2021,,,,,,,,,,,,,,,,,
727625,,28/07/2021,,,,,,,,,,,,,,,,,
727626,,28/07/2021,,,,,,,,,,,,,,,,,
727627,,28/07/2021,,,,,,,,,,,,,,,,,
727628,,28/07/2021,,,,,,,,,,,,,,,,,
727629,,28/07/2021,,,,,,,,,,,,,,,,,
727630,,28/07/2021,,,,,,,,,,,,,,,,,
727631,,28/07/2021,,,,,,,,,,,,,,,,,
727632,,28/07/2021,,,,,,,,,,,,,,,,,
727633,,28/07/2021,,,,,,,,,,,,,,,,,
727634,,28/07/2021,,,,,,,,,,,,,,,,,
727635,,28/07/2021,,,,,,,,,,,,,,,,,
727636,,28/07/2021,,,,,,,,,,,,,,,,,
727637,,28/07/2021,,,,,,,,,,,,,,,,,
727638,,28/07/2021,,,,,,,,,,,,,,,,,
727639,,28/07/2021,,,,,,,,,,,,,,,,,
727640,,28/07/2021,,,,,,,,,,,,,,,,,
727641,,28/07/2021,,,,,,,,,,,,,,,,,
727642,,28/07/2021,,,,,,,,,,,,,,,,,
727643,,28/07/2021,,,,,,,,,,,,,,,,,
727644,,28/07/2021,,,,,,,,,,,,,,,,,
727645,,28/07/2021,,,,,,,,,,,,,,,,,
727646,,28/07/2021,,,,,,,,,,,,,,,,,
727647,,28/07/2021,,,,,,,,,,,,,,,,,
727648,,28/07/2021,,,,,,,,,,,,,,,,,
727649,,28/07/2021,,,,,,,,,,,,,,,,,
727650,,28/07/2021,,,,,,,,,,,,,,,,,
727651,,28/07/2021,,,,,,,,,,,,,,,,,
727652,,28/07/2021,,,,,,,,,,,,,,,,,
727653,,28/07/2021,,,,,,,,,,,,,,,,,
727654,,28/07/2021,,,,,,,,,,,,,,,,,
727655,,28/07/2021,,,,,,,,,,,,,,,,,
727656,,28/07/2021,,,,,,,,,,,,,,,,,
727657,,28/07/2021,,,,,,,,,,,,,,,,,
727658,,28/07/2021,,,,,,,,,,,,,,,,,
727659,,28/07/2021,,,,,,,,,,,,,,,,,
727660,,28/07/2021,,,,,,,,,,,,,,,,,
727661,,28/07/2021,,,,,,,,,,,,,,,,,
727662,,28/07/2021,,,,,,,,,,,,,,,,,
727663,,28/07/2021,,,,,,,,,,,,,,,,,
727664,,28/07/2021,,,,,,,,,,,,,,,,,
727665,,28/07/2021,,,,,,,,,,,,,,,,,
727666,,28/07/2021,,,,,,,,,,,,,,,,,
727667,,28/07/2021,,,,,,,,,,,,,,,,,
727668,,28/07/2021,,,,,,,,,,,,,,,,,
727669,,28/07/2021,,,,,,,,,,,,,,,,,
727670,,28/07/2021,,,,,,,,,,,,,,,,,
727671,,28/07/2021,,,,,,,,,,,,,,,,,
727672,,28/07/2021,,,,,,,,,,,,,,,,,
727673,,28/07/2021,,,,,,,,,,,,,,,,,
727674,,28/07/2021,,,,,,,,,,,,,,,,,
727675,,28/07/2021,,,,,,,,,,,,,,,,,
727676,,28/07/2021,,,,,,,,,,,,,,,,,
727677,,28/07/2021,,,,,,,,,,,,,,,,,
727678,,28/07/2021,,,,,,,,,,,,,,,,,
727679,,28/07/2021,,,,,,,,,,,,,,,,,
727680,,28/07/2021,,,,,,,,,,,,,,,,,
727681,,28/07/2021,,,,,,,,,,,,,,,,,
727682,,28/07/2021,,,,,,,,,,,,,,,,,
727683,,28/07/2021,,,,,,,,,,,,,,,,,
727684,,28/07/2021,,,,,,,,,,,,,,,,,
727685,,28/07/2021,,,,,,,,,,,,,,,,,
727686,,28/07/2021,,,,,,,,,,,,,,,,,
727687,,28/07/2021,,,,,,,,,,,,,,,,,
727688,,28/07/2021,,,,,,,,,,,,,,,,,
727689,,28/07/2021,,,,,,,,,,,,,,,,,
727690,,28/07/2021,,,,,,,,,,,,,,,,,
727691,,28/07/2021,,,,,,,,,,,,,,,,,
727692,,28/07/2021,,,,,,,,,,,,,,,,,
727693,,28/07/2021,,,,,,,,,,,,,,,,,
727694,,28/07/2021,,,,,,,,,,,,,,,,,
727695,,28/07/2021,,,,,,,,,,,,,,,,,
727696,,28/07/2021,,,,,,,,,,,,,,,,,
727697,,28/07/2021,,,,,,,,,,,,,,,,,
727698,,28/07/2021,,,,,,,,,,,,,,,,,
727699,,28/07/2021,,,,,,,,,,,,,,,,,
727700,,28/07/2021,,,,,,,,,,,,,,,,,
727701,,28/07/2021,,,,,,,,,,,,,,,,,
727702,,28/07/2021,,,,,,,,,,,,,,,,,
727703,,28/07/2021,,,,,,,,,,,,,,,,,
727704,,28/07/2021,,,,,,,,,,,,,,,,,
727705,,28/07/2021,,,,,,,,,,,,,,,,,
727706,,28/07/2021,,,,,,,,,,,,,,,,,
727707,,28/07/2021,,,,,,,,,,,,,,,,,
727708,,28/07/2021,,,,,,,,,,,,,,,,,
727709,,28/07/2021,,,,,,,,,,,,,,,,,
727710,,28/07/2021,,,,,,,,,,,,,,,,,
727711,,28/07/2021,,,,,,,,,,,,,,,,,
727712,,28/07/2021,,,,,,,,,,,,,,,,,
727713,,28/07/2021,,,,,,,,,,,,,,,,,
727714,,28/07/2021,,,,,,,,,,,,,,,,,
727715,,28/07/2021,,,,,,,,,,,,,,,,,
727716,,28/07/2021,,,,,,,,,,,,,,,,,
727717,,28/07/2021,,,,,,,,,,,,,,,,,
727718,,28/07/2021,,,,,,,,,,,,,,,,,
727719,,28/07/2021,,,,,,,,,,,,,,,,,
727720,,28/07/2021,,,,,,,,,,,,,,,,,
727721,,28/07/2021,,,,,,,,,,,,,,,,,
727722,,28/07/2021,,,,,,,,,,,,,,,,,
727723,,28/07/2021,,,,,,,,,,,,,,,,,
727724,,28/07/2021,,,,,,,,,,,,,,,,,
727725,,28/07/2021,,,,,,,,,,,,,,,,,
727726,,28/07/2021,,,,,,,,,,,,,,,,,
727727,,28/07/2021,,,,,,,,,,,,,,,,,
727728,,28/07/2021,,,,,,,,,,,,,,,,,
727729,,28/07/2021,,,,,,,,,,,,,,,,,
727730,,28/07/2021,,,,,,,,,,,,,,,,,
727731,,28/07/2021,,,,,,,,,,,,,,,,,
727732,,28/07/2021,,,,,,,,,,,,,,,,,
727733,,28/07/2021,,,,,,,,,,,,,,,,,
727734,,28/07/2021,,,,,,,,,,,,,,,,,
727735,,28/07/2021,,,,,,,,,,,,,,,,,
727736,,28/07/2021,,,,,,,,,,,,,,,,,
727737,,28/07/2021,,,,,,,,,,,,,,,,,
727738,,28/07/2021,,,,,,,,,,,,,,,,,
727739,,28/07/2021,,,,,,,,,,,,,,,,,
727740,,28/07/2021,,,,,,,,,,,,,,,,,
727741,,28/07/2021,,,,,,,,,,,,,,,,,
727742,,28/07/2021,,,,,,,,,,,,,,,,,
727743,,28/07/2021,,,,,,,,,,,,,,,,,
727744,,28/07/2021,,,,,,,,,,,,,,,,,
727745,,28/07/2021,,,,,,,,,,,,,,,,,
727746,,28/07/2021,,,,,,,,,,,,,,,,,
727747,,28/07/2021,,,,,,,,,,,,,,,,,
727748,,28/07/2021,,,,,,,,,,,,,,,,,
727749,,28/07/2021,,,,,,,,,,,,,,,,,
727750,,28/07/2021,,,,,,,,,,,,,,,,,
727751,,28/07/2021,,,,,,,,,,,,,,,,,
727752,,28/07/2021,,,,,,,,,,,,,,,,,
727753,,28/07/2021,,,,,,,,,,,,,,,,,
727754,,28/07/2021,,,,,,,,,,,,,,,,,
727755,,28/07/2021,,,,,,,,,,,,,,,,,
727756,,28/07/2021,,,,,,,,,,,,,,,,,
727757,,28/07/2021,,,,,,,,,,,,,,,,,
727758,,28/07/2021,,,,,,,,,,,,,,,,,
727759,,28/07/2021,,,,,,,,,,,,,,,,,
727760,,28/07/2021,,,,,,,,,,,,,,,,,
727761,,28/07/2021,,,,,,,,,,,,,,,,,
727762,,28/07/2021,,,,,,,,,,,,,,,,,
727763,,28/07/2021,,,,,,,,,,,,,,,,,
727764,,28/07/2021,,,,,,,,,,,,,,,,,
727765,,28/07/2021,,,,,,,,,,,,,,,,,
727766,,28/07/2021,,,,,,,,,,,,,,,,,
727767,,28/07/2021,,,,,,,,,,,,,,,,,
727768,,28/07/2021,,,,,,,,,,,,,,,,,
727769,,28/07/2021,,,,,,,,,,,,,,,,,
727770,,28/07/2021,,,,,,,,,,,,,,,,,
727771,,28/07/2021,,,,,,,,,,,,,,,,,
727772,,28/07/2021,,,,,,,,,,,,,,,,,
727773,,28/07/2021,,,,,,,,,,,,,,,,,
727774,,28/07/2021,,,,,,,,,,,,,,,,,
727775,,28/07/2021,,,,,,,,,,,,,,,,,
727776,,28/07/2021,,,,,,,,,,,,,,,,,
727777,,28/07/2021,,,,,,,,,,,,,,,,,
727778,,28/07/2021,,,,,,,,,,,,,,,,,
727779,,28/07/2021,,,,,,,,,,,,,,,,,
727780,,28/07/2021,,,,,,,,,,,,,,,,,
727781,,28/07/2021,,,,,,,,,,,,,,,,,
727782,,28/07/2021,,,,,,,,,,,,,,,,,
727783,,28/07/2021,,,,,,,,,,,,,,,,,
727784,,28/07/2021,,,,,,,,,,,,,,,,,
727785,,28/07/2021,,,,,,,,,,,,,,,,,
727786,,28/07/2021,,,,,,,,,,,,,,,,,
727787,,28/07/2021,,,,,,,,,,,,,,,,,
727788,,28/07/2021,,,,,,,,,,,,,,,,,
727789,,28/07/2021,,,,,,,,,,,,,,,,,
727790,,28/07/2021,,,,,,,,,,,,,,,,,
727791,,28/07/2021,,,,,,,,,,,,,,,,,
727792,,28/07/2021,,,,,,,,,,,,,,,,,
727793,,28/07/2021,,,,,,,,,,,,,,,,,
727794,,28/07/2021,,,,,,,,,,,,,,,,,
727795,,28/07/2021,,,,,,,,,,,,,,,,,
727796,,28/07/2021,,,,,,,,,,,,,,,,,
727797,,28/07/2021,,,,,,,,,,,,,,,,,
727798,,28/07/2021,,,,,,,,,,,,,,,,,
727799,,28/07/2021,,,,,,,,,,,,,,,,,
727800,,28/07/2021,,,,,,,,,,,,,,,,,
727801,,28/07/2021,,,,,,,,,,,,,,,,,
727802,,28/07/2021,,,,,,,,,,,,,,,,,
727803,,28/07/2021,,,,,,,,,,,,,,,,,
727804,,28/07/2021,,,,,,,,,,,,,,,,,
727805,,28/07/2021,,,,,,,,,,,,,,,,,
727806,,28/07/2021,,,,,,,,,,,,,,,,,
727807,,28/07/2021,,,,,,,,,,,,,,,,,
727808,,28/07/2021,,,,,,,,,,,,,,,,,
727809,,28/07/2021,,,,,,,,,,,,,,,,,
727810,,28/07/2021,,,,,,,,,,,,,,,,,
727811,,28/07/2021,,,,,,,,,,,,,,,,,
727812,,28/07/2021,,,,,,,,,,,,,,,,,
727813,,28/07/2021,,,,,,,,,,,,,,,,,
727814,,28/07/2021,,,,,,,,,,,,,,,,,
727815,,28/07/2021,,,,,,,,,,,,,,,,,
727816,,28/07/2021,,,,,,,,,,,,,,,,,
727817,,28/07/2021,,,,,,,,,,,,,,,,,
727818,,28/07/2021,,,,,,,,,,,,,,,,,
727819,,28/07/2021,,,,,,,,,,,,,,,,,
727820,,28/07/2021,,,,,,,,,,,,,,,,,
727821,,28/07/2021,,,,,,,,,,,,,,,,,
727822,,28/07/2021,,,,,,,,,,,,,,,,,
727823,,28/07/2021,,,,,,,,,,,,,,,,,
727824,,28/07/2021,,,,,,,,,,,,,,,,,
727825,,28/07/2021,,,,,,,,,,,,,,,,,
727826,,28/07/2021,,,,,,,,,,,,,,,,,
727827,,28/07/2021,,,,,,,,,,,,,,,,,
727828,,28/07/2021,,,,,,,,,,,,,,,,,
727829,,28/07/2021,,,,,,,,,,,,,,,,,
727830,,28/07/2021,,,,,,,,,,,,,,,,,
727831,,28/07/2021,,,,,,,,,,,,,,,,,
727832,,28/07/2021,,,,,,,,,,,,,,,,,
727833,,28/07/2021,,,,,,,,,,,,,,,,,
727834,,28/07/2021,,,,,,,,,,,,,,,,,
727835,,28/07/2021,,,,,,,,,,,,,,,,,
727836,,28/07/2021,,,,,,,,,,,,,,,,,
727837,,28/07/2021,,,,,,,,,,,,,,,,,
727838,,28/07/2021,,,,,,,,,,,,,,,,,
727839,,28/07/2021,,,,,,,,,,,,,,,,,
727840,,28/07/2021,,,,,,,,,,,,,,,,,
727841,,28/07/2021,,,,,,,,,,,,,,,,,
727842,,28/07/2021,,,,,,,,,,,,,,,,,
727843,,28/07/2021,,,,,,,,,,,,,,,,,
727844,,28/07/2021,,,,,,,,,,,,,,,,,
727845,,28/07/2021,,,,,,,,,,,,,,,,,
727846,,28/07/2021,,,,,,,,,,,,,,,,,
727847,,28/07/2021,,,,,,,,,,,,,,,,,
727848,,28/07/2021,,,,,,,,,,,,,,,,,
727849,,28/07/2021,,,,,,,,,,,,,,,,,
727850,,28/07/2021,,,,,,,,,,,,,,,,,
727851,,28/07/2021,,,,,,,,,,,,,,,,,
727852,,28/07/2021,,,,,,,,,,,,,,,,,
727853,,28/07/2021,,,,,,,,,,,,,,,,,
727854,,28/07/2021,,,,,,,,,,,,,,,,,
727855,,28/07/2021,,,,,,,,,,,,,,,,,
727856,,28/07/2021,,,,,,,,,,,,,,,,,
727857,,28/07/2021,,,,,,,,,,,,,,,,,
727858,,28/07/2021,,,,,,,,,,,,,,,,,
727859,,28/07/2021,,,,,,,,,,,,,,,,,
727860,,28/07/2021,,,,,,,,,,,,,,,,,
727861,,28/07/2021,,,,,,,,,,,,,,,,,
727862,,28/07/2021,,,,,,,,,,,,,,,,,
727863,,28/07/2021,,,,,,,,,,,,,,,,,
727864,,28/07/2021,,,,,,,,,,,,,,,,,
727865,,28/07/2021,,,,,,,,,,,,,,,,,
727866,,28/07/2021,,,,,,,,,,,,,,,,,
727867,,28/07/2021,,,,,,,,,,,,,,,,,
727868,,28/07/2021,,,,,,,,,,,,,,,,,
727869,,28/07/2021,,,,,,,,,,,,,,,,,
727870,,28/07/2021,,,,,,,,,,,,,,,,,
727871,,28/07/2021,,,,,,,,,,,,,,,,,
727872,,28/07/2021,,,,,,,,,,,,,,,,,
727873,,28/07/2021,,,,,,,,,,,,,,,,,
727874,,28/07/2021,,,,,,,,,,,,,,,,,
727875,,28/07/2021,,,,,,,,,,,,,,,,,
727876,,28/07/2021,,,,,,,,,,,,,,,,,
727877,,28/07/2021,,,,,,,,,,,,,,,,,
727878,,28/07/2021,,,,,,,,,,,,,,,,,
727879,,28/07/2021,,,,,,,,,,,,,,,,,
727880,,28/07/2021,,,,,,,,,,,,,,,,,
727881,,28/07/2021,,,,,,,,,,,,,,,,,
727882,,28/07/2021,,,,,,,,,,,,,,,,,
727883,,28/07/2021,,,,,,,,,,,,,,,,,
727884,,28/07/2021,,,,,,,,,,,,,,,,,
727885,,28/07/2021,,,,,,,,,,,,,,,,,
727886,,28/07/2021,,,,,,,,,,,,,,,,,
727887,,28/07/2021,,,,,,,,,,,,,,,,,
727888,,28/07/2021,,,,,,,,,,,,,,,,,
727889,,28/07/2021,,,,,,,,,,,,,,,,,
727890,,28/07/2021,,,,,,,,,,,,,,,,,
727891,,28/07/2021,,,,,,,,,,,,,,,,,
727892,,28/07/2021,,,,,,,,,,,,,,,,,
727893,,28/07/2021,,,,,,,,,,,,,,,,,
727894,,28/07/2021,,,,,,,,,,,,,,,,,
727895,,28/07/2021,,,,,,,,,,,,,,,,,
727896,,28/07/2021,,,,,,,,,,,,,,,,,
727897,,28/07/2021,,,,,,,,,,,,,,,,,
727898,,28/07/2021,,,,,,,,,,,,,,,,,
727899,,28/07/2021,,,,,,,,,,,,,,,,,
727900,,28/07/2021,,,,,,,,,,,,,,,,,
727901,,28/07/2021,,,,,,,,,,,,,,,,,
727902,,28/07/2021,,,,,,,,,,,,,,,,,
727903,,28/07/2021,,,,,,,,,,,,,,,,,
727904,,28/07/2021,,,,,,,,,,,,,,,,,
727905,,28/07/2021,,,,,,,,,,,,,,,,,
727906,,28/07/2021,,,,,,,,,,,,,,,,,
727907,,28/07/2021,,,,,,,,,,,,,,,,,
727908,,28/07/2021,,,,,,,,,,,,,,,,,
727909,,28/07/2021,,,,,,,,,,,,,,,,,
727910,,28/07/2021,,,,,,,,,,,,,,,,,
727911,,28/07/2021,,,,,,,,,,,,,,,,,
727912,,28/07/2021,,,,,,,,,,,,,,,,,
727913,,28/07/2021,,,,,,,,,,,,,,,,,
727914,,28/07/2021,,,,,,,,,,,,,,,,,
727915,,28/07/2021,,,,,,,,,,,,,,,,,
727916,,28/07/2021,,,,,,,,,,,,,,,,,
727917,,28/07/2021,,,,,,,,,,,,,,,,,
727918,,28/07/2021,,,,,,,,,,,,,,,,,
727919,,28/07/2021,,,,,,,,,,,,,,,,,
727920,,28/07/2021,,,,,,,,,,,,,,,,,
727921,,28/07/2021,,,,,,,,,,,,,,,,,
727922,,28/07/2021,,,,,,,,,,,,,,,,,
727923,,28/07/2021,,,,,,,,,,,,,,,,,
727924,,28/07/2021,,,,,,,,,,,,,,,,,
727925,,28/07/2021,,,,,,,,,,,,,,,,,
727926,,28/07/2021,,,,,,,,,,,,,,,,,
727927,,28/07/2021,,,,,,,,,,,,,,,,,
727928,,28/07/2021,,,,,,,,,,,,,,,,,
727929,,28/07/2021,,,,,,,,,,,,,,,,,
727930,,28/07/2021,,,,,,,,,,,,,,,,,
727931,,28/07/2021,,,,,,,,,,,,,,,,,
727932,,28/07/2021,,,,,,,,,,,,,,,,,
727933,,28/07/2021,,,,,,,,,,,,,,,,,
727934,,28/07/2021,,,,,,,,,,,,,,,,,
727935,,28/07/2021,,,,,,,,,,,,,,,,,
727936,,28/07/2021,,,,,,,,,,,,,,,,,
727937,,28/07/2021,,,,,,,,,,,,,,,,,
727938,,28/07/2021,,,,,,,,,,,,,,,,,
727939,,28/07/2021,,,,,,,,,,,,,,,,,
727940,,28/07/2021,,,,,,,,,,,,,,,,,
727941,,28/07/2021,,,,,,,,,,,,,,,,,
727942,,28/07/2021,,,,,,,,,,,,,,,,,
727943,,28/07/2021,,,,,,,,,,,,,,,,,
727944,,28/07/2021,,,,,,,,,,,,,,,,,
727945,,28/07/2021,,,,,,,,,,,,,,,,,
727946,,28/07/2021,,,,,,,,,,,,,,,,,
727947,,28/07/2021,,,,,,,,,,,,,,,,,
727948,,28/07/2021,,,,,,,,,,,,,,,,,
727949,,28/07/2021,,,,,,,,,,,,,,,,,
727950,,28/07/2021,,,,,,,,,,,,,,,,,
727951,,28/07/2021,,,,,,,,,,,,,,,,,
727952,,28/07/2021,,,,,,,,,,,,,,,,,
727953,,28/07/2021,,,,,,,,,,,,,,,,,
727954,,28/07/2021,,,,,,,,,,,,,,,,,
727955,,28/07/2021,,,,,,,,,,,,,,,,,
727956,,28/07/2021,,,,,,,,,,,,,,,,,
727957,,28/07/2021,,,,,,,,,,,,,,,,,
727958,,28/07/2021,,,,,,,,,,,,,,,,,
727959,,28/07/2021,,,,,,,,,,,,,,,,,
727960,,28/07/2021,,,,,,,,,,,,,,,,,
727961,,28/07/2021,,,,,,,,,,,,,,,,,
727962,,28/07/2021,,,,,,,,,,,,,,,,,
727963,,28/07/2021,,,,,,,,,,,,,,,,,
727964,,28/07/2021,,,,,,,,,,,,,,,,,
727965,,28/07/2021,,,,,,,,,,,,,,,,,
727966,,28/07/2021,,,,,,,,,,,,,,,,,
727967,,28/07/2021,,,,,,,,,,,,,,,,,
727968,,28/07/2021,,,,,,,,,,,,,,,,,
727969,,28/07/2021,,,,,,,,,,,,,,,,,
727970,,28/07/2021,,,,,,,,,,,,,,,,,
727971,,28/07/2021,,,,,,,,,,,,,,,,,
727972,,28/07/2021,,,,,,,,,,,,,,,,,
